BrandAAIAID|BrandLabel|PartNumber|EXPI_PTS|ACESApplications|QuantityPerApplication|QuantityPerApplicationUOM|MinimumOrderQuantity|MinimumOrderQuantityUOM|PartTerminologyID|DESC_DES|DESC_SHO|DESC_MKT|DESC_EXT|PARTRELEASEDATE|EXPI_NPC|EXPI_NPD|EXPI_LIF|EXPI_LIS|BillableWeight|ItemLevelGTIN|EA_QuantityofEaches|EA_PackageUOM|EA_Height|EA_Width|EA_Length|EA_Weight|EA_WeightUOM|EA_DimensionalWeight|EA_DimensionalWeightUOM|EXPI_WD1|EXPI_WD2|EXPI_WS1|EXPI_WS2|EXPI_WT1|EXPI_WT2|PK_PackageLevelGTIN|PK_QuantityofEaches|PK_PackageUOM|PK_Height|PK_Width|PK_Length|PK_Weight|PK_WeightUOM|CA_PackageLevelGTIN|CA_QuantityofEaches|CA_PackageUOM|CA_Height|CA_Width|CA_Length|CA_Weight|CA_WeightUOM|PL_PackageLevelGTIN|PL_FootprintSize|PL_PackageUOM|PL_FootprintSizeUOM|PL_CartonPerLayer|PL_PLM|PL_QuantityofEaches|PL_Weight|PL_WeightUOM|COUNTRYCODE|EXPI_CTO|CURRENCYCODE|EXPI_EMS|FCCODE|EXPI_REM|HarzardousMaterialCode|EXPI_HSB|EXPI_HAC|EXPI_HTS|EXPI_NAF|EXPI_MSR|msdssheetno|PRICEEFFECTIVEDATE|PriceReleaseDate|PriceSheetNumber|USD_DealerPrice|USD_InstallerPrice|USD_JobberPrice|USD_ListPrice|USD_UnilateralPrice|USD_NSJobberPrice|USD_NSDealerPrice|USD_RacerPrice|USD_RetailPrice|USD_RetailMapPrice|USD_WholesaleMAPPrice|USD_PromoPrice|USD_StockDealerPrice|USD_TradePrice|USD_UserPrice|USD_WDPrice|USD_JobberCorePrice|USD_WDCorePrice|USD_FederalExciseTax|CAD_JobberPrice|CAD_ListPrice|CAD_UnilateralPrice|CAD_RetailPrice|CAD_RetailMapPrice|CAD_WholesaleMAPPrice|CAD_WDPrice|CAD_JobberCorePrice|ModifyDate|partterminologyname
BKDK|CURT|16920||N|1|EA|1|EA|20228|Replacement A16 5th Wheel Legs|Replacement A16 5th|The CURT A16 is designed to provide a surprisingly quiet ride while maintain superior towing power. This 16K 5th wheel hitch is loaded with features, including a gross trailer weight capacity of 16,000 lbs., a three-position coupling indicator, an extra wide head for easier coupling and fast, one-pin head removal to make removing the hitch quick and easy. These replacement 5th wheel legs are designed to accept the CURT A16 hitch head and install in your truck bed with the utmost security and simplicity. The secret to their superior installation is a four-point mounting system that uses solid hitch pins and clips to lock into place. They offer a gross trailer weight capacity of 16,000 lbs. and are the perfect match for the CURT A16.|CURT 16920 Replacement Legs for A16 5th Wheel Hitch Head||||2|Available to Order|28.000|612314169207|1|EA|3.7500|14.7500|26.7500|28.0000|PG|28.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||147.4700|208.9500|||||208.9500|157.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|169381||N|||||14617|Axle Slipper Suspension Kit; 3;500-8;000-lb. Triple Axles; 36in. Axle Spacing|Trailer Axle Attachi|As the unparalleled authority in the world of axles and chassis, Lippert stands as the trusted expert, boasting an impressive legacy since our establishment in 1956. With an unrivaled commitment to excellence, we produce over 5,000 axles daily, cementing our position as the industry leader. In our quest to provide unparalleled service and support, Lippert emerges as your ultimate one-stop shop for all axle parts and components. Our comprehensive offering features genuine replacement parts meticulously crafted to meet the highest standards of quality and reliability. Whether you need bearings, hubs, brakes or any other vital component, Lippert ensures that every product in our arsenal offers exceptional performance and durability. Lippert offers a universal application for our replacement parts, compatible with competitor axles. This versatility not only streamlines the purchasing process but also provides peace of mind, knowing that Lippert parts are designed to seamlessly integrate with a wide range of trailer systems. One of the key advantages of choosing Lippert is our unwavering dedication to customer satisfaction. We prioritize speed and efficiency, providing swift delivery of our products directly to your doorstep. With Lippert, you can rest assured that your replacement parts will arrive promptly, allowing you to get back on the road with minimal downtime. Additionally, we believe in going above and beyond to ensure that every customer receives the attention and assistance they deserve, creating a seamless and stress-free experience from start to finish. With our unparalleled expertise, unwavering commitment to customer satisfaction and superior quality products, Lippert stands as the undisputed leader in the industry, ensuring that your journey is always smoother, safer and hassle-free.|CURT 169381 Trailer Axle Attaching Parts (AP) Suspension Kit for 2;000-8;000-lb. Slipper Triple Axles-36in.||||2|Available to Order|41.640|848150068972|1|EA|7.0000|4.0000|15.0000|41.6400|PG|41.640|PG|||||||||||||||||||||||||||||||||CN|USD||||N|8302303060||8302303060|B|N||1/31/2024 12:00:00 AM||J24|||167.0600|204.9500|||||204.9500|178.9500|||||||||||||||||||Axle Bracket
BKDK|CURT|16963||N|1|EA|1|EA|20228|Replacement Q25 5th Wheel Legs|Replacement Q25 5th|Wherever you find your open road, you need a 5th wheel hitch that is strong like the Rocky Mountains, smooth like the rolling hills of Iowa and quiet like the South Dakota Badlands. The CURT Q25 5th wheel hitch offers superior towing power and a quiet ride to be the ultimate in RV towing. The Q25 excels in quiet towing operation. Its spherical axial bearing offers free movement of the head, allowing it to tilt in any direction. Once coupled to the kingpin, the head pivots and angles with your 5th wheel trailer. It also uses a pair of dual-locking jaws to completely wrap the kingpin and ensure a secure vehicle-trailer connection. To make the Q25 even quieter, it comes with three grease fittings and a polyethylene lube plate for optimum lubrication. These replacement 5th wheel legs are designed to accept the CURT Q25 hitch head and install in your truck bed with the utmost security and simplicity. They use a four-point mounting system with hitch pins and clips to lock into industry-standard base rails. They offer a gross trailer weight capacity of 25,000 lbs. and are the perfect match for the CURT Q25.|CURT 16963 Replacement Legs for Q25 5th Wheel Hitch Head||||A|Available Only While Supplies Last|41.450|612314169634|1|EA|6.5000|12.5000|28.0000|41.4500|PG|41.450|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||202.6400|286.9500|||||286.9500|216.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|16991||N|1|EA|1|EA|17944|E16 5th Wheel Wedge Kit|E16 5th Wheel Wedge|A CURT 5th wheel wedge is a simple but reliable way to allow a CURT 5th wheel hitch to be used with a rotating 5th wheel pin box. A pin box mounts on top of the 5th wheel head and provides a new pivot point for the kingpin and wider turn radius for the 5th wheel trailer. To keep the pin box from swiveling in its 5th wheel mounting location, a 5th wheel wedge inserts into the hitch head, locking the pin box into place. This 5th wheel wedge is designed to fit the CURT E16 5th wheel and accommodates the Sidewinder* pin box. It comes with all necessary hardware and features a durable carbide finish for rust-resistance.|CURT 16991 E16 5th Wheel Wedge Kit for Rotating Pin Box||||2|Available to Order|4.000|612314169917|1|EA|1.5000|6.2500|6.5000|4.0000|PG|4.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||46.8400|66.9500|||||66.9500|49.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Wedge
BKDK|CURT|16992||N|1|EA|1|EA|17944|A-Series 5th Wheel Wedge Kit|A-Series 5th Wheel W|A CURT 5th wheel wedge is a simple but reliable way to allow a CURT 5th wheel hitch to be used with a rotating 5th wheel pin box. A pin box mounts on top of the 5th wheel head and provides a new pivot point for the kingpin and wider turn radius for the 5th wheel trailer. To keep the pin box from swiveling in its 5th wheel mounting location, a 5th wheel wedge inserts into the hitch head, locking the pin box into place. This 5th wheel wedge is designed to fit any CURT A-series 5th wheel hitch and accommodates select models of the Sidewinder* pin box. It comes with all necessary hardware and features a durable carbide finish for rust-resistance.|CURT 16992 A-Series 5th Wheel Wedge Kit for Rotating Pin Box||||2|Available to Order|5.200|612314169924|1|EA|1.5000|6.2500|6.5000|5.2000|PG|5.200|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||56.9200|80.9500|||||80.9500|60.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Wedge
BKDK|CURT|16993||Y|1|EA|1|EA|20228|Ram 5th Wheel Puck System Leg Spacers (2-Pack)|Ram 5th Wheel Puck S|These spacer plates are designed for use with CURT Ram OEM puck system 5th wheel legs. When installing the legs into the truck bed pucks, there may be a gap. These 3/16-inch spacer plates are intended to fill the gap and maintain a secure installation.|CURT 16993 Ram 5th Wheel Puck System Leg Spacers; 2-Pack||||2|Available to Order|7.000|612314169931|1|EA|3.0000|9.0000|10.0000|7.0000|PG|7.000|PG|||One-Year Limited Warranty|TX|||||||||||||||||||||||25|11|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||67.3600|95.9500|||||95.9500|71.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|16994||N|1|EA|1|EA|17944|A-Series 5th Wheel Wedge Kit|A-Series 5th Wheel W|A CURT 5th wheel wedge is a simple but reliable way to allow a CURT 5th wheel hitch to be used with a 5th wheel pin box. A pin box mounts on top of the 5th wheel head and provides a new pivot point for the kingpin and wider turn radius for the 5th wheel trailer. To keep the pin box from swiveling in its 5th wheel mounting location, a 5th wheel wedge inserts into the hitch head, locking the pin box into place. This 5th wheel wedge is designed to fit any CURT A-series 5th wheel hitch and accommodates select models of the Sidewinder* pin box. It comes with all necessary hardware and features a durable carbide finish for rust-resistance.|CURT 16994 A-Series 5th Wheel Wedge Kit for Rotating Pin Box||N|New Item 3 Months, 6 Months, etc|2|Available to Order|7.000|612314055074|1|EA|1.5000|5.5000|5.5000|7.0000|PG|7.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||1|1|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||62.7500|88.9500|||||88.9500|66.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Wedge
BKDK|CURT|17003||N|1|EA|1|EA|48263|Weight Distribution Clamp-On Hookup Brackets (2-Pack)|Weight Distribution|The CURT weight distribution hitch is a specialized towing system that provides improved vehicle and trailer control by leveling the trailer and more evenly distributing its tongue weight across the trailers and vehicles axles. Weight distribution hitches are commonly used on travel trailers and campers but can also be applied to other large loads. These replacement weight distribution hookup brackets make it easy to attach spring bars to the tongue frame of your trailer and avoid interfering with an LP tank or other obstruction. They feature a clamp-on mounting system for secure attachment to your trailer and include all necessary installation hardware. To ensure long-lasting use, these replacement spring bar hangers come with a durable powder coat finish.|CURT 17003 Weight Distribution Hitch Clamp-On Hookup Brackets||||2|Available to Order|6.100|612314170036|1|EA|4.2500|5.5000|9.2500|6.1000|PG|6.100|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||39.6400|56.9500|||||56.9500|41.9500|||||||||||||||||||Trailer Weight Distribution Kit
BKDK|CURT|17005||N|1|EA|1|EA|48263|Weight Distribution Bolt-On Hookup Brackets (2-Pack)|Weight Distribution|The CURT weight distribution hitch is a specialized towing system that provides improved vehicle and trailer control by leveling the trailer and more evenly distributing its tongue weight across the trailers and vehicles axles. Weight distribution hitches are commonly used on travel trailers and campers but can also be applied to other large loads. These replacement weight distribution hookup brackets make it easy to attach spring bars to the tongue frame of your trailer and avoid interfering with an LP tank or other obstruction. They feature a bolt-on mounting system for secure attachment to your trailer and include all necessary installation hardware. Some drilling may be required. To ensure long-lasting use, these replacement spring bar hangers come with a durable powder coat finish.|CURT 17005 Weight Distribution Hitch Bolt-On Hookup Brackets||||2|Available to Order|3.830|612314170050|1|EA|2.2500|5.7500|7.8800|3.8300|PG|3.830|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||41.3600|58.9500|||||58.9500|43.9500|||||||||||||||||||Trailer Weight Distribution Kit
BKDK|CURT|17008||N|1|EA|1|EA|48263|Replacement Weight Distribution Hookup Bracket|Replacement Weight D|The CURT weight distribution hitch is a specialized towing system that provides improved vehicle and trailer control by leveling the trailer and more evenly distributing its tongue weight across the trailers and vehicles axles. Weight distribution hitches are commonly used on travel trailers and campers but can also be applied to other large loads. This replacement weight distribution hookup bracket makes it easy to attach a spring bar to the tongue frame of your trailer and get the exact tension needed to level your towing setup. It features a bolt-on mounting system for secure attachment to your trailer and offers a snap-up design that can be leveraged into place with a weight distribution lift handle #17112. To ensure long-lasting use, this replacement spring bar hanger comes with a durable powder coat finish. One hanger is included in this package. Two spring bars are always required when using a weight distribution hitch.|CURT 17008 Replacement Weight Distribution Hitch Hookup Bracket||||2|Available to Order|6.130|612314170081|1|EA|5.0000|7.0000|14.0000|6.1250|PG|6.130|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||35.3400|50.9500|||||50.9500|37.9500|||||||||||||||||||Trailer Weight Distribution Kit
BKDK|CURT|17050||N|1|EA|1|EA|1212|Round Bar Weight Distribution Hitch with Integrated Lubrication (5-6K)|Round Bar Weight Dis|Your route is planned and the trails are calling, but before you can cover any ground, you need to start with a solid connection between your tow vehicle and trailer. The CURT round bar weight distribution hitch with integrated lubrication offers a smooth ride and level towing with its heavy-duty components and built-in lubrication system. From travel trailers to popup campers, the CURT WD hitch is the perfect camping companion to let you Bring It. The strength of the round bar WD hitch begins with its heavy-duty, formed steel head. The formed construction allows for a precise design and supplies the durability needed to manage the weight of heavy trailers. Something unique to the weight distribution hitch is its grease zerk fittings, built directly into the head, allowing for easy, continuous lubrication at the spring bar mounting location. The spring bars are installed from the underside of the WD head and are made with forged steel for optimum strength. Like other CURT weight distribution hitches, the round bar hitch comes with a highly adjustable shank and chain hookup brackets for the perfect amount of tension to level the load. The shank fits any 2" x 2" receiver tube opening, making it compatible with most class 3, class 4 and class 5 trailer hitches. The head is also compatible with our 2-1/2" weight distribution shanks to match the heaviest of class 5 hitches. The hookup brackets and spring bars of the CURT WD hitch use chains and a simple snap-up design for easy setup and adjustment. This particular round bar weight distribution hitch offers a towing capacity ranging from 5,000 to 6,000 lbs. GTW and 500 to 600 lbs. TW. It comes with installation hardware, though a trailer ball must be purchased separately. The built-in sway control attachment tabs on the head allow it to readily accept one or two sway control units #17200. To protect this WD hitch on the way to your next destination and beyond, it also comes with a durable carbide powder coat finish.|CURT 17050 Round Bar Weight Distribution Hitch with Integrated Lubrication; Up to 6K; 2-Inch Shank||||2|Available to Order|84.000|612314170500|1|EA|6.5000|11.2500|33.2500|84.0000|PG|84.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||398.1400|561.9500|||||561.9500|425.9500|||||||||||||||||||Trailer Hitch
